ENSG_id	LFC
ENSG00000224379	0.034384478
ENSG00000070269	-0.222006077
ENSG00000196966	0.303315783
ENSG00000186564	-0.017054379
ENSG00000186566	0.010008241
ENSG00000186567	0.166778763
ENSG00000107821	-0.01504653
ENSG00000229300	0.266316165
ENSG00000146555	-0.024609084
ENSG00000146556	0.222459646
ENSG00000146223	0.068871667
ENSG00000060709	-0.303676793
ENSG00000155465	-0.130231468
ENSG00000051009	0.106939641
ENSG00000133318	-0.038515896
ENSG00000055070	0.098982757
ENSG00000133315	0.468264423
ENSG00000141027	-0.073168787
ENSG00000133313	0.034051978
ENSG00000137343	0.068276877
ENSG00000100519	-0.036672152
ENSG00000198894	-0.062066288
ENSG00000198892	0.037577861
ENSG00000198890	0.06700024
ENSG00000162337	0.243259143
ENSG00000066427	-0.158114193
ENSG00000066422	-0.042861537
ENSG00000172869	-0.207343548
ENSG00000182010	-0.239579505
ENSG00000130962	-0.093221665
ENSG00000108064	-0.08958757
ENSG00000223887	-0.125884341
ENSG00000157570	0.161852288
ENSG00000108061	-0.151129273
ENSG00000102125	0.046420962
ENSG00000165879	-0.007424065
ENSG00000067082	-0.027227929
ENSG00000235501	-0.222601953
ENSG00000121621	-0.111640013
ENSG00000181938	0.036187905
ENSG00000164659	-0.126848085
ENSG00000164651	0.167968964
ENSG00000164654	-0.0223904
ENSG00000114978	-0.11233707
ENSG00000169740	-0.187588447
ENSG00000206440	0.402440321
ENSG00000268151	-0.034862755
ENSG00000161021	0.050183853
ENSG00000256436	0.169910376
ENSG00000268158	0.067007034
ENSG00000260384	0.138383304
ENSG00000260380	-0.089481809
ENSG00000260383	0.13931654
ENSG00000149182	0.059143313
ENSG00000254692	-0.014709623
ENSG00000101977	-0.167198015
ENSG00000101974	-0.120948992
ENSG00000101972	-0.077034196
ENSG00000269404	0.549960206
ENSG00000007516	0.123605116
ENSG00000072736	-0.063765892
ENSG00000116574	-0.322416018
ENSG00000269158	-0.123506099
ENSG00000130349	0.096611994
ENSG00000130348	0.156548431
ENSG00000054654	-0.174051251
ENSG00000151923	0.043571867
ENSG00000272809	0.205932503
ENSG00000180884	-0.180509447
ENSG00000180881	-0.450114082
ENSG00000005007	0.196662566
ENSG00000239195	-0.53105942
ENSG00000099949	0.125083033
ENSG00000177565	-0.157491731
ENSG00000151012	-0.120233163
ENSG00000107560	-0.065781291
ENSG00000151014	0.06486939
ENSG00000107566	-0.004281328
ENSG00000099942	0.009708106
ENSG00000196639	0.00342766
ENSG00000101608	-0.142625472
ENSG00000174136	0.045427949
ENSG00000101605	0.043761722
ENSG00000170100	0.082207317
ENSG00000174132	0.058935621
ENSG00000154001	-0.066854493
ENSG00000174130	-0.106787462
ENSG00000224687	0.537422201
ENSG00000198791	-0.137800846
ENSG00000197959	-0.081077686
ENSG00000198793	-0.01480386
ENSG00000198794	-0.067560165
ENSG00000198795	-0.244394145
ENSG00000198796	-0.158560245
ENSG00000197776	-0.268854683
ENSG00000197951	0.237122882
ENSG00000175550	0.229057884
ENSG00000197956	0.143390844
ENSG00000197771	-0.003995055
ENSG00000161682	0.281852402
ENSG00000161681	0.237426841
ENSG00000103260	0.828829891
ENSG00000145386	-0.095241914
ENSG00000162851	0.098461214
ENSG00000113430	0.108931253
ENSG00000085978	-0.028987847
ENSG00000140319	-0.080725632
ENSG00000174353	-0.043295024
ENSG00000169246	-0.144452803
ENSG00000169247	-0.253456251
ENSG00000169245	-0.250927477
ENSG00000169242	0.062822936
ENSG00000169241	0.00093082
ENSG00000089048	-0.004630618
ENSG00000183864	-0.004670055
ENSG00000269816	0.080549401
ENSG00000089041	-0.409566994
ENSG00000261380	0.339730844
ENSG00000167680	0.410978154
ENSG00000124217	0.099067271
ENSG00000124214	-0.093473551
ENSG00000189283	-0.073265451
ENSG00000124212	-0.098189093
ENSG00000247596	0.178201718
ENSG00000247595	-0.119080301
ENSG00000013364	0.007251559
ENSG00000111341	0.249041058
ENSG00000152953	-0.078671293
ENSG00000111344	-0.001685204
ENSG00000185272	-0.223020307
ENSG00000234365	-0.404417538
ENSG00000161970	0.015317214
ENSG00000117228	-0.051881519
ENSG00000002549	-0.005705319
ENSG00000135446	0.092324584
ENSG00000079215	-0.252945238
ENSG00000082014	0.146694397
ENSG00000117222	-0.083058225
ENSG00000185133	0.237853313
ENSG00000029364	-0.056714249
ENSG00000117226	-0.012246397
ENSG00000068366	-0.062594285
ENSG00000152270	-0.157641371
ENSG00000152380	-0.224929665
ENSG00000169020	0.041525524
ENSG00000152382	-0.087392694
ENSG00000160087	0.319059333
ENSG00000036054	-0.127787425
ENSG00000213204	-0.365623174
ENSG00000261163	0.096093172
ENSG00000102119	0.242867347
ENSG00000262122	0.097286127
ENSG00000262124	-0.0302886
ENSG00000262128	0.087245401
ENSG00000048649	-0.016917657
ENSG00000118418	-0.085394838
ENSG00000105875	-0.063155455
ENSG00000271867	0.096611994
ENSG00000273037	0.288278621
ENSG00000126351	-0.083475335
ENSG00000196597	-0.257318633
ENSG00000273033	-0.030046202
ENSG00000160886	0.26555589
ENSG00000273031	0.288278621
ENSG00000262909	-0.068453816
ENSG00000101856	-0.058388941
ENSG00000272614	0.141633678
ENSG00000177951	-0.005893251
ENSG00000143669	-0.153951109
ENSG00000102805	-0.041626813
ENSG00000102804	-0.155383045
ENSG00000198242	-0.048812206
ENSG00000131023	0.018451134
ENSG00000144810	0.125439557
ENSG00000167355	0.149802058
ENSG00000198246	0.050645262
ENSG00000134061	-0.017735445
ENSG00000198258	0.079179282
ENSG00000109381	-0.19068645
ENSG00000147548	-0.06892821
ENSG00000225648	0.013137521
ENSG00000135913	-0.097194818
ENSG00000014914	0.068805971
ENSG00000105607	0.145312507
ENSG00000014919	0.020279541
ENSG00000034693	0.026920274
ENSG00000244242	-0.184068382
ENSG00000164104	-0.116139427
ENSG00000135919	-0.124693896
ENSG00000225312	0.091332327
ENSG00000230487	0.246310221
ENSG00000176396	0.011154836
ENSG00000164105	0.064020703
ENSG00000176390	0.021944261
ENSG00000176393	-0.002153624
ENSG00000229153	-0.125411797
ENSG00000176399	-0.331766078
ENSG00000064932	0.386252663
ENSG00000064933	-0.031075559
ENSG00000136935	-0.127914913
ENSG00000136936	-0.030901491
ENSG00000143850	0.228963656
ENSG00000136930	0.049089823
ENSG00000083635	0.004613555
ENSG00000136932	0.028270249
ENSG00000136933	0.214932895
ENSG00000181704	-0.118062756
ENSG00000136938	0.070311278
ENSG00000178904	-0.112460713
ENSG00000069011	0.825237769
ENSG00000134070	0.328179482
ENSG00000167536	0.282846667
ENSG00000168374	-0.105821188
ENSG00000136603	-0.216455629
ENSG00000162104	0.121418624
ENSG00000162105	-0.334532779
ENSG00000268439	0.14876532
ENSG00000182240	0.01997711
ENSG00000166483	-0.142849723
ENSG00000268431	-0.093221665
ENSG00000268430	-0.334532779
ENSG00000244026	0.0912141
ENSG00000188888	-0.356214179
ENSG00000108654	-0.110409943
ENSG00000003989	0.177998998
ENSG00000186951	-0.052936576
ENSG00000108651	-0.057438939
ENSG00000141699	0.0720807
ENSG00000215328	0.0031363185
ENSG00000105617	0.21081643
ENSG00000157388	-0.387376196
ENSG00000124102	-0.662611897
ENSG00000161791	0.045407285
ENSG00000115268	0.414729523
ENSG00000226103	0.098254493
ENSG00000171703	0.138356992
ENSG00000119231	-0.079675233
ENSG00000174010	-0.194327943
ENSG00000099308	-0.058639953
ENSG00000115267	-0.080880559
ENSG00000115266	-0.006380305
ENSG00000037897	0.200808723
ENSG00000047849	0.001133553
ENSG00000128655	-0.450862686
ENSG00000105619	0.288278621
ENSG00000074621	-0.110841625
ENSG00000153975	-0.052129661
ENSG00000135297	-0.094839886
ENSG00000161558	0.086091759
ENSG00000108389	-0.079160671
ENSG00000049192	0.03377317
ENSG00000108384	0.023501926
ENSG00000091140	-0.124103841
ENSG00000009844	-0.117699267
ENSG00000153233	0.242377777
ENSG00000165688	0.17477797
ENSG00000165689	0.324669035
ENSG00000108474	0.372431121
ENSG00000108479	0.339926042
ENSG00000221817	-0.004875491
ENSG00000151834	-0.175874288
ENSG00000151835	-0.076617723
ENSG00000266714	0.124822564
ENSG00000129562	-0.084217439
ENSG00000153064	-0.297907626
ENSG00000129566	-0.073099766
ENSG00000177045	0.276830737
ENSG00000234704	0.054001101
ENSG00000101452	0.081733501
ENSG00000183260	0.0
ENSG00000158006	-0.044867225
ENSG00000272781	-0.19864644
ENSG00000138750	-0.164330248
ENSG00000141232	-0.115040136
ENSG00000138756	-0.072031113
ENSG00000170871	-0.153975686
ENSG00000138758	-0.107561852
ENSG00000125454	0.251026064
ENSG00000127824	0.068307738
ENSG00000180071	-0.065837043
ENSG00000173818	0.238249296
ENSG00000223760	0.07494855
ENSG00000236428	0.051204212
ENSG00000223766	-0.125884341
ENSG00000236423	0.090832677
ENSG00000173812	0.109540377
ENSG00000233904	0.145712965
ENSG00000185737	0.055041963
ENSG00000136754	-0.067793216
ENSG00000214922	-0.1818829
ENSG00000136758	-0.019993208
ENSG00000115486	-0.060521956
ENSG00000115484	0.020517289
ENSG00000068976	-0.062823326
ENSG00000160688	0.037068628
ENSG00000010322	0.14152505
ENSG00000233327	-0.089202867
ENSG00000196236	-0.057091686
ENSG00000196230	-0.032306242
ENSG00000196233	-0.120675833
ENSG00000090097	0.171283073
ENSG00000105676	0.407439227
ENSG00000213445	0.378072994
ENSG00000264247	-0.00873649
ENSG00000236137	0.346703686
ENSG00000213443	-0.322954072
ENSG00000249087	-0.295782747
ENSG00000116017	0.438444439
ENSG00000116016	0.212161275
ENSG00000172493	-0.100232997
ENSG00000187391	0.025684942
ENSG00000173546	0.330557923
ENSG00000112062	-0.059994119
ENSG00000233639	-0.56599678
ENSG00000011451	0.394036244
ENSG00000225614	0.445201559
ENSG00000011454	-0.098877105
ENSG00000173545	0.169992287
ENSG00000119906	-0.072228195
ENSG00000250565	-0.007273379
ENSG00000090238	0.324376247
ENSG00000111540	-0.090746123
ENSG00000119900	-0.111745134
ENSG00000129195	0.094141211
ENSG00000187735	-0.133143744
ENSG00000183671	-0.241211727
ENSG00000187240	-0.103388151
ENSG00000205763	-0.201279191
ENSG00000172890	-0.04076528
ENSG00000148450	0.032302549
ENSG00000087266	0.108950079
ENSG00000076662	0.494803126
ENSG00000068120	0.086255279
ENSG00000174996	0.229647546
ENSG00000148459	0.037094303
ENSG00000116903	-0.087908704
ENSG00000104154	-0.178507033
ENSG00000159352	-0.011595245
ENSG00000112282	-0.118176281
ENSG00000104408	0.006796131
ENSG00000050030	-0.262678336
ENSG00000117500	-0.111966836
ENSG00000107175	0.144393442
ENSG00000113083	-0.105820886
ENSG00000117505	-0.011816793
ENSG00000137486	0.088273364
ENSG00000085563	0.001361283
ENSG00000270127	0.06368353
ENSG00000162415	0.265829832
ENSG00000232326	0.193965504
ENSG00000174099	-0.026766355
ENSG00000196498	0.413142143
ENSG00000154920	-0.012829244
ENSG00000196943	-0.000740964
ENSG00000137409	0.079959442
ENSG00000137404	0.015248926
ENSG00000137403	0.271768543
ENSG00000121297	-0.008214981
ENSG00000164221	-0.129078692
ENSG00000164220	-0.054363367
ENSG00000128573	0.267042644
ENSG00000178295	-0.120150641
ENSG00000100239	0.156467913
ENSG00000060138	0.119104448
ENSG00000100234	-0.13097105
ENSG00000235443	0.047081545
ENSG00000058063	-0.131691991
ENSG00000128578	0.055087623
ENSG00000196419	-0.000252682
ENSG00000130758	0.570542718
ENSG00000197016	-0.237708933
ENSG00000120217	0.296262356
ENSG00000120742	-0.037717209
ENSG00000143324	-0.023087624
ENSG00000256594	-0.09319972
ENSG00000197019	0.367887343
ENSG00000197548	-0.116648258
ENSG00000267534	-0.073876549
ENSG00000184860	-0.168635431
ENSG00000176945	-0.473055491
ENSG00000077044	0.2677882
ENSG00000176946	0.18643813
ENSG00000113328	-0.140508757
ENSG00000107719	0.277674284
ENSG00000166833	0.052697255
ENSG00000156958	-0.029218236
ENSG00000168612	0.037664366
ENSG00000110756	-0.03557161
ENSG00000113763	0.508367655
ENSG00000170734	-0.086849261
ENSG00000235773	0.015248926
ENSG00000178127	-0.117347718
ENSG00000008405	0.058104131
ENSG00000168610	0.066851327
ENSG00000163867	-0.090400238
ENSG00000143476	-0.068001304
ENSG00000182810	0.215963572
ENSG00000134278	-0.113119262
ENSG00000075415	0.068364447
ENSG00000168614	0.044070502
ENSG00000075413	-0.003429752
ENSG00000167220	-0.119063036
ENSG00000168615	-0.05028685
ENSG00000143248	0.007438973
ENSG00000140990	0.191942422
ENSG00000160410	0.20168419
ENSG00000140876	-0.136686071
ENSG00000064726	-0.12935697
ENSG00000166225	-0.181637262
ENSG00000072506	0.153740608
ENSG00000181135	0.17788599
ENSG00000069712	-0.129594637
ENSG00000260130	0.149357807
ENSG00000269361	-0.075861496
ENSG00000134184	-0.295027857
ENSG00000160201	-0.025772068
ENSG00000160200	0.268179503
ENSG00000159433	0.007800932
ENSG00000262716	0.182731383
ENSG00000137760	-0.098578929
ENSG00000166123	0.091432959
ENSG00000151353	0.029742513
ENSG00000037042	0.226749029
ENSG00000260623	-0.085789363
ENSG00000215845	0.200673114
ENSG00000078487	-0.119946354
ENSG00000156374	0.062297938
ENSG00000096654	-0.147704237
ENSG00000042753	0.152889351
ENSG00000134982	-0.076308183
ENSG00000134987	-0.017101522
ENSG00000184708	-0.024331594
ENSG00000213085	-0.439832786
ENSG00000171067	0.083078514
ENSG00000169814	-0.109552946
ENSG00000163995	-0.185019839
ENSG00000121690	-0.13370499
ENSG00000105855	-0.36227607
ENSG00000105854	-0.264809166
ENSG00000111481	0.06325045
ENSG00000105856	-0.164950088
ENSG00000175764	-0.465551955
ENSG00000109103	0.062276377
ENSG00000175768	0.027136678
ENSG00000101298	0.141790855
ENSG00000135052	-0.024047607
ENSG00000187801	-0.159737311
ENSG00000012174	0.022719277
ENSG00000142784	-0.015254884
ENSG00000171858	0.14315791
ENSG00000123240	-0.065245343
ENSG00000185090	0.091373561
ENSG00000176490	0.124620662
ENSG00000139220	0.026166923
ENSG00000177728	0.06415093
ENSG00000084710	0.010210895
ENSG00000226479	0.024094506
ENSG00000105298	0.3602916
ENSG00000111728	-0.590224081
ENSG00000071082	0.023123539
ENSG00000240225	0.082339781
ENSG00000089876	-0.242655846
ENSG00000183072	0.546260977
ENSG00000183077	0.209659866
ENSG00000171291	-0.268435579
ENSG00000113231	0.628043462
ENSG00000180667	-0.027559214
ENSG00000205707	-0.123589765
ENSG00000135632	0.112901987
ENSG00000135631	0.101056848
ENSG00000135636	-0.049955592
ENSG00000166813	0.444978529
ENSG00000147155	-0.036863622
ENSG00000114054	-0.014458665
ENSG00000114503	0.014233116
ENSG00000185896	0.034722476
ENSG00000169764	-0.21774982
ENSG00000169760	-0.001905525
ENSG00000169762	-0.065525089
ENSG00000115902	0.073363615
ENSG00000115677	-0.037599837
ENSG00000248275	0.007329205
ENSG00000111726	0.03538738
ENSG00000183386	0.125462185
ENSG00000187498	0.022552421
ENSG00000214135	-0.069802755
ENSG00000261974	-0.115330861
ENSG00000063180	-0.009470536
ENSG00000179242	0.136485719
ENSG00000179241	0.110562032
ENSG00000179240	-0.257313721
ENSG00000175567	0.013069607
ENSG00000267750	-0.652048444
ENSG00000255103	-0.143696024
ENSG00000225783	-0.332404404
ENSG00000058668	-0.138776468
ENSG00000080007	0.03860635
ENSG00000118620	-0.136615826
ENSG00000263192	0.005703408
ENSG00000263194	0.329107395
ENSG00000058600	0.282886635
ENSG00000204130	-0.082192581
ENSG00000136231	-0.197075834
ENSG00000132205	0.125084642
ENSG00000136237	-0.242511002
ENSG00000056097	-0.05248662
ENSG00000136235	-0.044097631
ENSG00000090932	0.355080178
ENSG00000239653	0.42623227
ENSG00000134882	0.05500457
ENSG00000177380	0.263802446
ENSG00000148200	0.002586511
ENSG00000138326	0.021058358
ENSG00000272447	0.273907412
ENSG00000148204	-0.548131384
ENSG00000144554	-0.062959295
ENSG00000105146	0.046424417
ENSG00000116459	-0.020395679
ENSG00000115211	0.054941303
ENSG00000142920	0.01119502
ENSG00000144559	-0.042267654
ENSG00000157778	0.265863305
ENSG00000016391	0.157347932
ENSG00000067715	-0.037528506
ENSG00000149269	-0.078933081
ENSG00000235941	0.0031363185
ENSG00000149260	-0.039820382
ENSG00000007202	-0.059607596
ENSG00000146205	0.073201787
ENSG00000056678	0.061506773
ENSG00000164418	-0.474245434
ENSG00000137364	-0.130241234
ENSG00000141002	0.100848527
ENSG00000118640	-0.25344647
ENSG00000187239	-0.001575842
ENSG00000127586	0.871258116
ENSG00000127585	0.328523245
ENSG00000164414	-0.040837225
ENSG00000187231	-0.177855693
ENSG00000127580	0.412788328
ENSG00000100532	-0.027836976
ENSG00000105894	-0.248483796
ENSG00000172809	0.003325615
ENSG00000206208	0.05518181
ENSG00000126368	0.113587036
ENSG00000254505	-0.02859036
ENSG00000165895	-0.141365574
ENSG00000204152	0.184534668
ENSG00000165891	-0.085800878
ENSG00000119574	0.142385287
ENSG00000080709	0.005619272
ENSG00000165899	0.255273091
ENSG00000077458	-0.085823117
ENSG00000197496	-0.104261395
ENSG00000147789	0.019415105
ENSG00000097096	-0.109366358
ENSG00000112541	-0.007370301
ENSG00000005243	0.052686954
ENSG00000206427	0.185677128
ENSG00000268173	0.072022278
ENSG00000121903	-0.030976149
ENSG00000152056	0.038906651
ENSG00000268176	0.080759174
ENSG00000273417	0.288278621
ENSG00000005249	-0.142269662
ENSG00000197497	-0.128819583
ENSG00000102024	-0.151242585
ENSG00000165097	-0.001236848
ENSG00000063587	-0.004966393
ENSG00000021300	-0.335034052
ENSG00000101911	-0.007762133
ENSG00000153291	-0.141650176
ENSG00000269173	0.019969251
ENSG00000104368	-0.010348721
ENSG00000104369	0.137913438
ENSG00000159164	-0.067858557
ENSG00000104365	0.027965607
ENSG00000100393	0.013706198
ENSG00000272860	-0.494272145
ENSG00000100395	0.090206804
ENSG00000180867	0.094727265
ENSG00000061987	-0.103319722
ENSG00000213762	-0.075604725
ENSG00000001036	-0.050275376
ENSG00000122958	-0.107664536
ENSG00000228962	-0.276201845
ENSG00000122952	-0.005587911
ENSG00000185561	-0.174497283
ENSG00000145832	-0.039189008
ENSG00000165323	-0.058708285
ENSG00000165322	-0.07953885
ENSG00000165325	-0.281638531
ENSG00000145780	0.103349832
ENSG00000185567	-0.087092648
ENSG00000145782	-0.021009375
ENSG00000154027	-0.147651087
ENSG00000101624	-0.047971496
ENSG00000187147	0.139310627
ENSG00000121350	-0.055230748
ENSG00000174151	0.005778866
ENSG00000213339	0.307101916
ENSG00000111424	0.048450483
ENSG00000174405	-0.040202146
ENSG00000175575	-0.113797098
ENSG00000197971	-0.033668791
ENSG00000175573	0.296552381
ENSG00000120008	-0.091207821
ENSG00000151135	-0.218006119
ENSG00000061676	-0.068049615
ENSG00000179406	-0.056921713
ENSG00000179409	0.096220758
ENSG00000239463	-0.743432487
ENSG00000151292	-0.141793389
ENSG00000213859	-0.005306289
ENSG00000169228	0.145774593
ENSG00000105552	0.265097668
ENSG00000169220	0.301385484
ENSG00000169221	0.185531808
ENSG00000169223	0.23983777
ENSG00000108387	0.207721061
ENSG00000170381	0.020935588
ENSG00000089022	0.023997764
ENSG00000170382	-0.074325643
ENSG00000170385	0.069767264
ENSG00000261361	0.350200095
ENSG00000183808	-0.076136131
ENSG00000100320	-0.097923862
ENSG00000072756	-0.061131841
ENSG00000150401	-0.116473624
ENSG00000171471	0.023193808
ENSG00000161958	0.007483078
ENSG00000111361	0.087279391
ENSG00000256018	0.303315783
ENSG00000171475	-0.076842984
ENSG00000111364	0.121330191
ENSG00000124279	-0.079025278
ENSG00000100101	0.108868573
ENSG00000170049	0.411637851
ENSG00000177034	-0.058229548
ENSG00000105559	-0.025180731
ENSG00000185158	0.021402355
ENSG00000107816	0.349938844
ENSG00000107815	0.078978501
ENSG00000117245	0.214385138
ENSG00000125247	-0.104060108
ENSG00000224941	0.034384478
ENSG00000107819	0.00921968
ENSG00000157873	0.507122034
ENSG00000253626	0.156279863
ENSG00000145040	0.299305397
ENSG00000235387	-0.280359005
ENSG00000169598	0.001075155
ENSG00000169599	-0.017192314
ENSG00000146842	0.085534279
ENSG00000106635	0.181736528
ENSG00000106636	0.026873118
ENSG00000156564	0.120166104
ENSG00000106144	-0.19897075
ENSG00000269283	0.192820028
ENSG00000261109	0.470288244
ENSG00000106638	0.040938017
ENSG00000220785	0.181115753
ENSG00000198853	0.156365329
ENSG00000133142	-0.145992733
ENSG00000065970	0.00941084
ENSG00000128422	0.000652878
ENSG00000131495	-0.012366878
ENSG00000271885	0.065893348
ENSG00000089094	0.106783433
ENSG00000129518	-0.163936598
ENSG00000167881	0.029452347
ENSG00000171798	0.248981574
ENSG00000273015	0.076269966
ENSG00000102393	-0.062315829
ENSG00000102390	-0.012479702
ENSG00000181090	0.0862971
ENSG00000143862	0.190135461
ENSG00000198517	0.540254803
ENSG00000134516	0.038994113
ENSG00000143867	-0.224008606
ENSG00000124588	0.081951738
ENSG00000143641	0.062895385
ENSG00000196152	0.023343635
ENSG00000124587	0.325144583
ENSG00000171385	-0.233693553
ENSG00000065609	-0.113689465
ENSG00000143319	0.11038772
ENSG00000198518	0.096462093
ENSG00000134049	-0.019838137
ENSG00000009830	0.098868931
ENSG00000139517	-0.098811792
ENSG00000139546	0.051196852
ENSG00000159714	0.205999286
ENSG00000166311	0.186711824
ENSG00000147526	-0.085636524
ENSG00000166313	0.174189219
ENSG00000188060	0.230975999
ENSG00000124191	0.225877637
ENSG00000078018	-0.280170167
ENSG00000078549	0.068872943
ENSG00000100815	-0.128707582
ENSG00000184575	-0.00839049
ENSG00000248049	-0.071474501
ENSG00000178927	0.154248028
ENSG00000178921	0.124024195
ENSG00000172602	-0.242025634
ENSG00000133424	-0.039060513
ENSG00000269821	-0.176930635
ENSG00000269820	-0.022262864
ENSG00000240694	-0.068686098
ENSG00000168310	-0.16413785
ENSG00000105447	0.30644146
ENSG00000168936	0.362568078
ENSG00000087085	0.573497868
ENSG00000262103	0.570727532
ENSG00000262102	-0.029912685
ENSG00000188603	0.135273544
ENSG00000223775	0.19278266
ENSG00000268417	-0.136215197
ENSG00000114268	-0.024669145
ENSG00000157978	-0.088756888
ENSG00000118292	-0.496189526
ENSG00000268419	-0.425824581
ENSG00000040487	0.201064239
ENSG00000108671	-0.00014673
ENSG00000104131	0.018476472
ENSG00000146833	-0.022966848
ENSG00000215301	-0.077102709
ENSG00000099326	0.207813759
ENSG00000100949	0.173511375
ENSG00000102531	-0.152421265
ENSG00000259378	-0.290975264
ENSG00000106852	0.021569842
ENSG00000106853	-0.097805648
ENSG00000115241	0.02035715
ENSG00000203791	-0.049210643
ENSG00000158234	-0.000296368
ENSG00000133316	0.189474874
ENSG00000095794	-0.090389866
ENSG00000141026	-0.023756638
ENSG00000135314	0.091613233
ENSG00000135317	-0.224937973
ENSG00000226314	0.053699932
ENSG00000165660	0.026700461
ENSG00000165661	0.085742609
ENSG00000145014	0.063675332
ENSG00000167004	-0.130502773
ENSG00000129810	-0.096216583
ENSG00000158023	0.238709016
ENSG00000176953	0.04674719
ENSG00000183242	0.556968372
ENSG00000144061	0.11357442
ENSG00000153046	0.002063647
ENSG00000153048	0.117715603
ENSG00000162873	0.199503403
ENSG00000183248	0.43583279
ENSG00000189403	-0.090565421
ENSG00000127774	0.319335738
ENSG00000179387	-0.259676263
ENSG00000172123	-0.090997553
ENSG00000172650	-0.279815634
ENSG00000127804	0.059700504
ENSG00000162129	0.113874453
ENSG00000066651	-0.046400033
ENSG00000143753	0.051264218
ENSG00000179388	0.070967086
ENSG00000066654	-0.042526136
ENSG00000236404	-0.311200862
ENSG00000173295	0.423489146
ENSG00000105771	0.141679995
ENSG00000185716	-0.234253935
ENSG00000173838	-1.355308456
ENSG00000233382	-0.095680886
ENSG00000122728	-0.369910231
ENSG00000122729	-0.073724948
ENSG00000233439	0.039014137
ENSG00000226819	-0.131981393
ENSG00000165406	-0.159617751
